generation,best_fitness,mean_fitness
2.310000000000000000e+02,8.562003706059391206e+00,6.014945501246449666e+00
2.320000000000000000e+02,8.562003706059391206e+00,6.315107458985268707e+00
2.330000000000000000e+02,8.562003706059391206e+00,5.350623080539063992e+00
2.340000000000000000e+02,8.562003706059391206e+00,6.072816685377650181e+00
2.350000000000000000e+02,8.562003706059391206e+00,6.391192205634594892e+00
2.360000000000000000e+02,8.562003706059391206e+00,3.823184686761686102e+00
2.370000000000000000e+02,8.562003706059391206e+00,6.036344891405143187e+00
2.380000000000000000e+02,8.562003706059391206e+00,5.171956621062548720e+00
2.390000000000000000e+02,8.562003706059391206e+00,5.755535977533186021e+00
2.400000000000000000e+02,8.562003706059391206e+00,4.280081674107544920e+00
2.410000000000000000e+02,8.562003706059391206e+00,6.580753081850133412e+00
2.420000000000000000e+02,8.562003706059391206e+00,6.372412076867131070e+00
2.430000000000000000e+02,8.562003706059391206e+00,6.273696458581488500e+00
2.440000000000000000e+02,8.562003706059391206e+00,4.330247071719623086e+00
2.450000000000000000e+02,8.562003706059391206e+00,5.697537584358308038e+00
2.460000000000000000e+02,8.562003706059391206e+00,5.908518272136559446e+00
2.470000000000000000e+02,8.562003706059391206e+00,4.347758921727761461e+00
2.480000000000000000e+02,8.562003706059391206e+00,5.477470266755018358e+00
2.490000000000000000e+02,8.562003706059391206e+00,5.874187733241983622e+00
2.500000000000000000e+02,8.562003706059391206e+00,5.281090401623905528e+00
2.510000000000000000e+02,8.562003706059391206e+00,4.436214774435641495e+00
2.520000000000000000e+02,8.562003706059391206e+00,5.554818387878684760e+00
2.530000000000000000e+02,8.562003706059391206e+00,5.819103145619614281e+00
2.540000000000000000e+02,8.562003706059391206e+00,6.290050093287247179e+00
2.550000000000000000e+02,8.562003706059391206e+00,5.818855801501947589e+00
2.560000000000000000e+02,8.562003706059391206e+00,6.776629280320456417e+00
2.570000000000000000e+02,8.562003706059391206e+00,6.126933289375022795e+00
2.580000000000000000e+02,8.562003706059391206e+00,5.057359368076214778e+00
2.590000000000000000e+02,8.562003706059391206e+00,4.507631858484248966e+00
2.600000000000000000e+02,8.562003706059391206e+00,6.064186672793092647e+00
2.610000000000000000e+02,8.562003706059391206e+00,5.162859784373936556e+00
2.620000000000000000e+02,8.562003706059391206e+00,5.212404419461720728e+00
2.630000000000000000e+02,8.562003706059391206e+00,4.808627934618113997e+00
2.640000000000000000e+02,8.562003706059391206e+00,5.806508865640881645e+00
2.650000000000000000e+02,8.562003706059391206e+00,5.352734437445794136e+00
2.660000000000000000e+02,8.562003706059391206e+00,4.502292904421976161e+00
2.670000000000000000e+02,8.562003706059391206e+00,5.330698650862226273e+00
2.680000000000000000e+02,8.562003706059391206e+00,4.109370777512373785e+00
2.690000000000000000e+02,8.562003706059391206e+00,4.676901373859715605e+00
2.700000000000000000e+02,8.562003706059391206e+00,6.396374265186066665e+00
2.710000000000000000e+02,8.562003706059391206e+00,5.888100225130931342e+00
2.720000000000000000e+02,8.562003706059391206e+00,5.799858598199246096e+00
2.730000000000000000e+02,8.562003706059391206e+00,5.521850308132396634e+00
2.740000000000000000e+02,8.562003706059391206e+00,6.941181480506438461e+00
2.750000000000000000e+02,8.562003706059391206e+00,6.778154289183144776e+00
2.760000000000000000e+02,8.562003706059391206e+00,4.524431130860939732e+00
2.770000000000000000e+02,8.562003706059391206e+00,7.095282076148952122e+00
2.780000000000000000e+02,8.562003706059391206e+00,5.594788441300844184e+00
2.790000000000000000e+02,8.562003706059391206e+00,3.720264664349145711e+00
2.800000000000000000e+02,8.562003706059391206e+00,5.604186575058580644e+00
2.810000000000000000e+02,8.562003706059391206e+00,6.615271908066794992e+00
2.820000000000000000e+02,8.562003706059391206e+00,4.235105735786352632e+00
2.830000000000000000e+02,8.562003706059391206e+00,6.802951559642687940e+00
2.840000000000000000e+02,8.562003706059391206e+00,5.892408834997605815e+00
2.850000000000000000e+02,8.562003706059391206e+00,5.606534968905664940e+00
2.860000000000000000e+02,8.562003706059391206e+00,4.342434444862582232e+00
2.870000000000000000e+02,8.562003706059391206e+00,5.684999842552724836e+00
2.880000000000000000e+02,8.562003706059391206e+00,5.453981769374509625e+00
2.890000000000000000e+02,8.562003706059391206e+00,5.810599567929118692e+00
2.900000000000000000e+02,8.562003706059391206e+00,5.302790080932839878e+00
2.910000000000000000e+02,8.562003706059391206e+00,6.281491725618248090e+00
2.920000000000000000e+02,8.562003706059391206e+00,5.450687367669566186e+00
2.930000000000000000e+02,8.562003706059391206e+00,5.400079773411588846e+00
2.940000000000000000e+02,8.562003706059391206e+00,6.235914580457124323e+00
2.950000000000000000e+02,8.562003706059391206e+00,4.880092612035624278e+00
2.960000000000000000e+02,8.562003706059391206e+00,6.509165365563985617e+00
2.970000000000000000e+02,8.562003706059391206e+00,4.373724303343645481e+00
2.980000000000000000e+02,8.562003706059391206e+00,5.983355358052421025e+00
2.990000000000000000e+02,8.562003706059391206e+00,5.697947258483162969e+00
3.000000000000000000e+02,8.562003706059391206e+00,5.586635419691212689e+00
